entity string,id
author_1998,1998
author_1999,1999
author_2000,2000
author_2001,2001
author_2002,2002
author_2003,2003
author_2004,2004
author_2005,2005
author_2006,2006
author_2007,2007
author_2008,2008
author_2009,2009
author_2010,2010
author_2011,2011
author_2012,2012
author_2013,2013
author_2014,2014
author_2015,2015
author_2016,2016
author_2017,2017
author_2018,2018
author_2019,2019
author_2020,2020
author_2021,2021
author_2022,2022
author_2023,2023
author_2024,2024
author_2025,2025
author_2026,2026
author_2027,2027
author_2028,2028
author_2029,2029
author_2030,2030
author_2031,2031
author_2032,2032
author_2033,2033
author_2034,2034
author_2035,2035
author_2036,2036
author_2037,2037
author_2038,2038
author_2039,2039
author_2040,2040
author_2041,2041
author_2042,2042
author_2043,2043
author_2044,2044
author_2045,2045
author_2046,2046
author_2047,2047
author_2048,2048
author_2049,2049
author_2050,2050
author_2051,2051
author_2052,2052
author_2053,2053
author_2054,2054
author_2055,2055
author_2056,2056
author_2057,2057
author_2058,2058
author_2059,2059
author_2060,2060
author_2061,2061
author_2062,2062
author_2063,2063
author_2064,2064
author_2065,2065
author_2066,2066
author_2067,2067
author_2068,2068
author_2069,2069
author_2070,2070
author_2071,2071
author_2072,2072
author_2073,2073
author_2074,2074
author_2075,2075
author_2076,2076
author_2077,2077
author_2078,2078
author_2079,2079
author_2080,2080
author_2081,2081
author_2082,2082
author_2083,2083
author_2084,2084
author_2085,2085
author_2086,2086
author_2087,2087
author_2088,2088
author_2089,2089
author_2090,2090
author_2091,2091
author_2092,2092
author_2093,2093
author_2094,2094
author_2095,2095
author_2096,2096
author_2097,2097
author_2098,2098
author_2099,2099
author_2100,2100
author_2101,2101
author_2102,2102
author_2103,2103
author_2104,2104
author_2105,2105
author_2106,2106
author_2107,2107
author_2108,2108
author_2109,2109
author_2110,2110
author_2111,2111
author_2112,2112
author_2113,2113
author_2114,2114
author_2115,2115
author_2116,2116
author_2117,2117
author_2118,2118
author_2119,2119
author_2120,2120
author_2121,2121
author_2122,2122
author_2123,2123
author_2124,2124
author_2125,2125
author_2126,2126
author_2127,2127
author_2128,2128
author_2129,2129
author_2130,2130
author_2131,2131
author_2132,2132
author_2133,2133
author_2134,2134
author_2135,2135
author_2136,2136
author_2137,2137
author_2138,2138
author_2139,2139
author_2140,2140
author_2141,2141
author_2142,2142
author_2143,2143
author_2144,2144
author_2145,2145
author_2146,2146
author_2147,2147
author_2148,2148
author_2149,2149
author_2150,2150
author_2151,2151
author_2152,2152
author_2153,2153
author_2154,2154
author_2155,2155
author_2156,2156
author_2157,2157
author_2158,2158
author_2159,2159
author_2160,2160
author_2161,2161
author_2162,2162
author_2163,2163
author_2164,2164
author_2165,2165
author_2166,2166
author_2167,2167
author_2168,2168
author_2169,2169
author_2170,2170
author_2171,2171
author_2172,2172
author_2173,2173
author_2174,2174
author_2175,2175
author_2176,2176
author_2177,2177
author_2178,2178
author_2179,2179
author_2180,2180
author_2181,2181
author_2182,2182
author_2183,2183
author_2184,2184
author_2185,2185
author_2186,2186
author_2187,2187
author_2188,2188
author_2189,2189
author_2190,2190
author_2191,2191
author_2192,2192
author_2193,2193
author_2194,2194
author_2195,2195
author_2196,2196
author_2197,2197
author_2198,2198
author_2199,2199
author_2200,2200
author_2201,2201
author_2202,2202
author_2203,2203
author_2204,2204
author_2205,2205
author_2206,2206
author_2207,2207
author_2208,2208
author_2209,2209
author_2210,2210
author_2211,2211
author_2212,2212
author_2213,2213
author_2214,2214
author_2215,2215
author_2216,2216
author_2217,2217
author_2218,2218
author_2219,2219
author_2220,2220
author_2221,2221
author_2222,2222
author_2223,2223
author_2224,2224
author_2225,2225
author_2226,2226
author_2227,2227
author_2228,2228
author_2229,2229
author_2230,2230
author_2231,2231
author_2232,2232
author_2233,2233
author_2234,2234
author_2235,2235
author_2236,2236
author_2237,2237
author_2238,2238
author_2239,2239
author_2240,2240
author_2241,2241
author_2242,2242
author_2243,2243
author_2244,2244
author_2245,2245
author_2246,2246
author_2247,2247
author_2248,2248
author_2249,2249
author_2250,2250
author_2251,2251
author_2252,2252
author_2253,2253
author_2254,2254
author_2255,2255
author_2256,2256
author_2257,2257
author_2258,2258
author_2259,2259
author_2260,2260
author_2261,2261
author_2262,2262
author_2263,2263
author_2264,2264
author_2265,2265
author_2266,2266
author_2267,2267
author_2268,2268
author_2269,2269
author_2270,2270
author_2271,2271
author_2272,2272
author_2273,2273
author_2274,2274
author_2275,2275
author_2276,2276
author_2277,2277
author_2278,2278
author_2279,2279
author_2280,2280
author_2281,2281
author_2282,2282
author_2283,2283
author_2284,2284
author_2285,2285
author_2286,2286
author_2287,2287
author_2288,2288
author_2289,2289
author_2290,2290
author_2291,2291
author_2292,2292
author_2293,2293
author_2294,2294
author_2295,2295
author_2296,2296
author_2297,2297
author_2298,2298
author_2299,2299
author_2300,2300
author_2301,2301
author_2302,2302
author_2303,2303
author_2304,2304
author_2305,2305
author_2306,2306
author_2307,2307
author_2308,2308
author_2309,2309
author_2310,2310
author_2311,2311
author_2312,2312
author_2313,2313
author_2314,2314
author_2315,2315
author_2316,2316
author_2317,2317
author_2318,2318
author_2319,2319
author_2320,2320
author_2321,2321
author_2322,2322
author_2323,2323
author_2324,2324
author_2325,2325
author_2326,2326
author_2327,2327
author_2328,2328
author_2329,2329
author_2330,2330
author_2331,2331
author_2332,2332
author_2333,2333
author_2334,2334
author_2335,2335
author_2336,2336
author_2337,2337
author_2338,2338
author_2339,2339
author_2340,2340
author_2341,2341
author_2342,2342
author_2343,2343
author_2344,2344
author_2345,2345
author_2346,2346
author_2347,2347
author_2348,2348
author_2349,2349
author_2350,2350
author_2351,2351
author_2352,2352
author_2353,2353
author_2354,2354
author_2355,2355
author_2356,2356
author_2357,2357
author_2358,2358
author_2359,2359
author_2360,2360
author_2361,2361
author_2362,2362
author_2363,2363
author_2364,2364
author_2365,2365
author_2366,2366
author_2367,2367
author_2368,2368
author_2369,2369
author_2370,2370
author_2371,2371
author_2372,2372
author_2373,2373
author_2374,2374
author_2375,2375
author_2376,2376
author_2377,2377
author_2378,2378
author_2379,2379
author_2380,2380
author_2381,2381
author_2382,2382
author_2383,2383
author_2384,2384
author_2385,2385
author_2386,2386
author_2387,2387
author_2388,2388
author_2389,2389
author_2390,2390
author_2391,2391
author_2392,2392
author_2393,2393
author_2394,2394
author_2395,2395
author_2396,2396
author_2397,2397
author_2398,2398
author_2399,2399
author_2400,2400
author_2401,2401
author_2402,2402
author_2403,2403
author_2404,2404
author_2405,2405
author_2406,2406
author_2407,2407
author_2408,2408
author_2409,2409
author_2410,2410
author_2411,2411
author_2412,2412
author_2413,2413
author_2414,2414
author_2415,2415
author_2416,2416
author_2417,2417
author_2418,2418
author_2419,2419
author_2420,2420
author_2421,2421
author_2422,2422
author_2423,2423
author_2424,2424
author_2425,2425
author_2426,2426
author_2427,2427
author_2428,2428
author_2429,2429
author_2430,2430
author_2431,2431
author_2432,2432
author_2433,2433
author_2434,2434
author_2435,2435
author_2436,2436
author_2437,2437
author_2438,2438
author_2439,2439
author_2440,2440
author_2441,2441
author_2442,2442
author_2443,2443
author_2444,2444
author_2445,2445
author_2446,2446
author_2447,2447
author_2448,2448
author_2449,2449
author_2450,2450
author_2451,2451
author_2452,2452
author_2453,2453
author_2454,2454
author_2455,2455
author_2456,2456
author_2457,2457
author_2458,2458
author_2459,2459
author_2460,2460
author_2461,2461
author_2462,2462
author_2463,2463
author_2464,2464
author_2465,2465
author_2466,2466
author_2467,2467
author_2468,2468
author_2469,2469
author_2470,2470
author_2471,2471
author_2472,2472
author_2473,2473
author_2474,2474
author_2475,2475
author_2476,2476
author_2477,2477
author_2478,2478
author_2479,2479
author_2480,2480
author_2481,2481
author_2482,2482
author_2483,2483
author_2484,2484
author_2485,2485
author_2486,2486
author_2487,2487
author_2488,2488
author_2489,2489
author_2490,2490
author_2491,2491
author_2492,2492
author_2493,2493
author_2494,2494
author_2495,2495
author_2496,2496
author_2497,2497
author_2498,2498
author_2499,2499
author_2500,2500
author_2501,2501
author_2502,2502
author_2503,2503
author_2504,2504
author_2505,2505
author_2506,2506
author_2507,2507
author_2508,2508
author_2509,2509
author_2510,2510
author_2511,2511
author_2512,2512
author_2513,2513
author_2514,2514
author_2515,2515
author_2516,2516
author_2517,2517
author_2518,2518
author_2519,2519
author_2520,2520
author_2521,2521
author_2522,2522
author_2523,2523
author_2524,2524
author_2525,2525
author_2526,2526
author_2527,2527
author_2528,2528
author_2529,2529
author_2530,2530
author_2531,2531
author_2532,2532
author_2533,2533
author_2534,2534
author_2535,2535
author_2536,2536
author_2537,2537
author_2538,2538
author_2539,2539
author_2540,2540
author_2541,2541
author_2542,2542
author_2543,2543
author_2544,2544
author_2545,2545
author_2546,2546
author_2547,2547
author_2548,2548
author_2549,2549
author_2550,2550
author_2551,2551
author_2552,2552
author_2553,2553
author_2554,2554
author_2555,2555
author_2556,2556
author_2557,2557
author_2558,2558
author_2559,2559
author_2560,2560
author_2561,2561
author_2562,2562
author_2563,2563
author_2564,2564
author_2565,2565
author_2566,2566
author_2567,2567
author_2568,2568
author_2569,2569
author_2570,2570
author_2571,2571
author_2572,2572
author_2573,2573
author_2574,2574
author_2575,2575
author_2576,2576
author_2577,2577
author_2578,2578
author_2579,2579
author_2580,2580
author_2581,2581
author_2582,2582
author_2583,2583
author_2584,2584
author_2585,2585
author_2586,2586
author_2587,2587
author_2588,2588
author_2589,2589
author_2590,2590
author_2591,2591
author_2592,2592
author_2593,2593
author_2594,2594
author_2595,2595
author_2596,2596
author_2597,2597
author_2598,2598
author_2599,2599
author_2600,2600
author_2601,2601
author_2602,2602
author_2603,2603
author_2604,2604
author_2605,2605
author_2606,2606
author_2607,2607
author_2608,2608
author_2609,2609
author_2610,2610
author_2611,2611
author_2612,2612
author_2613,2613
author_2614,2614
author_2615,2615
author_2616,2616
author_2617,2617
author_2618,2618
author_2619,2619
author_2620,2620
author_2621,2621
author_2622,2622
author_2623,2623
author_2624,2624
author_2625,2625
author_2626,2626
author_2627,2627
author_2628,2628
author_2629,2629
author_2630,2630
author_2631,2631
author_2632,2632
author_2633,2633
author_2634,2634
author_2635,2635
author_2636,2636
author_2637,2637
author_2638,2638
author_2639,2639
author_2640,2640
author_2641,2641
author_2642,2642
author_2643,2643
author_2644,2644
author_2645,2645
author_2646,2646
author_2647,2647
author_2648,2648
author_2649,2649
author_2650,2650
author_2651,2651
author_2652,2652
author_2653,2653
author_2654,2654
author_2655,2655
author_2656,2656
author_2657,2657
author_2658,2658
author_2659,2659
author_2660,2660
author_2661,2661
author_2662,2662
author_2663,2663
author_2664,2664
author_2665,2665
author_2666,2666
author_2667,2667
author_2668,2668
author_2669,2669
author_2670,2670
author_2671,2671
author_2672,2672
author_2673,2673
author_2674,2674
author_2675,2675
author_2676,2676
author_2677,2677
author_2678,2678
author_2679,2679
author_2680,2680
author_2681,2681
author_2682,2682
author_2683,2683
author_2684,2684
author_2685,2685
author_2686,2686
author_2687,2687
author_2688,2688
author_2689,2689
author_2690,2690
author_2691,2691
author_2692,2692
author_2693,2693
author_2694,2694
author_2695,2695
author_2696,2696
author_2697,2697
author_2698,2698
author_2699,2699
author_2700,2700
author_2701,2701
author_2702,2702
author_2703,2703
author_2704,2704
author_2705,2705
author_2706,2706
author_2707,2707
author_2708,2708
author_2709,2709
author_2710,2710
author_2711,2711
author_2712,2712
author_2713,2713
author_2714,2714
author_2715,2715
author_2716,2716
author_2717,2717
author_2718,2718
author_2719,2719
author_2720,2720
author_2721,2721
author_2722,2722
author_2723,2723
author_2724,2724
author_2725,2725
author_2726,2726
author_2727,2727
author_2728,2728
author_2729,2729
author_2730,2730
author_2731,2731
author_2732,2732
author_2733,2733
author_2734,2734
author_2735,2735
author_2736,2736
author_2737,2737
author_2738,2738
author_2739,2739
author_2740,2740
author_2741,2741
author_2742,2742
author_2743,2743
author_2744,2744
author_2745,2745
author_2746,2746
author_2747,2747
author_2748,2748
author_2749,2749
author_2750,2750
author_2751,2751
author_2752,2752
author_2753,2753
author_2754,2754
author_2755,2755
author_2756,2756
author_2757,2757
author_2758,2758
author_2759,2759
author_2760,2760
author_2761,2761
author_2762,2762
author_2763,2763
author_2764,2764
author_2765,2765
author_2766,2766
author_2767,2767
author_2768,2768
author_2769,2769
author_2770,2770
author_2771,2771
author_2772,2772
author_2773,2773
author_2774,2774
author_2775,2775
author_2776,2776
